EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
-1209.49958547	200.0	0.00380696	0.359202	0.457566903008	0.464105212544	223600
-1171.7850646	200.0	0.00143307	0.324359	0.296092823509	0.309438923863	226200
-1133.62597588	200.0	0.00104692	0.35565	0.077338227657	0.136267780913	228800
-1352.63412456	200.0	0.00362239	0.27563	0.274062352397	0.319934049742	231400
-1223.16732931	200.0	0.00392965	0.370701	0.406768134109	0.432991819546	234000
-1191.03011414	200.0	0.00335425	0.385114	0.308255592494	0.333743443241	236600
-1251.44089157	200.0	0.00503693	0.376031	0.345374762236	0.350623426357	239200
-1084.8336293	200.0	0.00219658	0.451541	0.309603784603	0.32887950279	241800
-1250.46693698	200.0	0.00242424	0.371743	0.37664537881	0.392092195394	244400
-1068.74698338	200.0	0.00203586	0.458152	0.316327770233	0.34160039459	247000
-1286.76236001	200.0	0.00213205	0.387288	0.488789696566	0.513245619016	249600
-1232.01169212	200.0	0.00139065	0.411141	0.367146585726	0.40592892095	252200
-1079.88247591	200.0	0.00115366	0.478311	0.27295692333	0.292272179134	254800
-1177.01166245	200.0	0.00119889	0.437462	0.443091208082	0.448954539982	257400
-1162.42123284	200.0	0.00110159	0.453746	0.464968343823	0.474545222645	260000
-1080.05344605	200.0	0.00066952	0.512647	0.447891254437	0.468532581452	262600
-1229.11082338	200.0	0.000896304	0.461812	0.544403813378	0.565472328761	265200
-1119.63664457	200.0	0.00250078	0.508177	0.398360604368	0.409621047466	267800
-1186.58283274	200.0	0.00278249	0.51091	0.457555311972	0.461886699786	270400
-1150.84261467	200.0	0.001432	0.569339	0.462486538244	0.471962695647	273000
-1082.53944485	200.0	0.0017281	0.630049	0.468318274604	0.472565198653	275600
-1166.90339393	200.0	0.00134032	0.626124	0.439471743741	0.444370452797	278200
-1230.21955735	200.0	0.00106441	0.614585	0.407013305713	0.414644357495	280800
-1210.85539736	200.0	0.000715209	0.670942	0.44467563002	0.449356308151	283400
-1178.59269414	200.0	0.00133644	0.710509	0.455444496406	0.459660933709	286000
-1267.73275435	200.0	0.00103336	0.697722	0.366481039249	0.380108760504	288600
-1267.1755237	200.0	0.00137273	0.706149	0.443529020526	0.459927687539	291200
-1115.66285768	200.0	0.00102026	0.785529	0.520860467363	0.527992554341	293800
-1300.39867136	200.0	0.00106941	0.777195	0.287061654273	0.350579259254	296400
-1294.13361949	200.0	0.000469166	0.775196	0.457821718982	0.499414483839	299000
-1227.54819234	200.0	0.000712971	0.83217	0.469914326792	0.481087757411	301600
-1234.40121043	200.0	0.00147136	0.825791	0.471095131596	0.482503630559	304200
-1281.27870816	200.0	0.00197357	0.854005	0.403405426012	0.418877326936	306800
-1245.71743339	200.0	0.0011559	0.877556	0.442948453864	0.444483415005	309400
-1149.76068682	200.0	0.000962764	0.91328	0.439236232283	0.442747742512	312000
-1358.32683193	200.0	0.00402482	0.94867	0.416069295138	0.45768384872	314600
-1258.68356674	200.0	0.00317919	1.01128	0.38431882631	0.410609182117	317200
-1078.4629278	200.0	0.00316029	1.06862	0.429767845483	0.461484472076	319800
-1244.31760957	200.0	0.00322267	1.11857	0.231894518571	0.292630823462	322400
-1271.89830498	200.0	0.0037481	1.17684	0.343354557183	0.350774328735	325000
-1302.52941717	200.0	0.00423817	1.24273	0.388554103762	0.393215615519	327600
-1198.51565179	200.0	0.000402768	1.25622	0.419953736201	0.424510338988	330200
-1292.49275891	200.0	0.00234082	1.30964	0.425141895793	0.429125302143	332800
-1164.95839692	200.0	0.00302291	1.34942	0.459023357202	0.474573030657	335400
-1235.75959112	200.0	0.000484736	1.37099	0.396657156257	0.40746787796	338000
-1065.17727268	200.0	0.000860877	1.36622	0.34068331919	0.372293098427	340600
-1313.4177202	200.0	0.0067048	1.41055	0.44690299676	0.460706146859	343200
-1104.35712727	200.0	0.00565539	1.44442	0.41127764932	0.421474633221	345800
-1072.96453542	200.0	0.000185596	1.44867	0.350634650251	0.368986101811	348400
-1299.16821577	200.0	0.011859	1.53277	0.369128020583	0.39344139638	351000
-1206.40427788	200.0	0.00335353	1.58622	0.360322062353	0.39555713889	353600
-1132.45966224	200.0	0.00337383	1.60132	0.395842181156	0.472088498965	356200
-1176.81742215	200.0	0.0158842	1.76325	0.235504231948	0.312781694625	358800
-1137.33799807	200.0	0.0179638	1.83646	0.314020653291	0.326435710497	361400
-1090.44344781	200.0	0.00272807	1.8213	0.386178873687	0.41582081431	364000
-1204.45564126	200.0	0.000482928	1.86341	0.382351566589	0.39533260646	366600
-1134.3766533	200.0	0.00167646	1.82011	0.429770814683	0.439691806146	369200
-1095.05424567	200.0	0.00823677	1.885	0.264552385624	0.305384218945	371800
-1164.89706434	200.0	0.000691112	1.82615	0.340459354212	0.344035865849	374400
-1182.79483963	200.0	0.00780897	1.78885	0.361418593265	0.384787394347	377000
-1145.12097781	200.0	0.00340835	1.77264	0.376490283098	0.385009603793	379600
-1142.28176786	200.0	0.00325249	1.69406	0.343852582577	0.362805857587	382200
-1094.96935918	200.0	0.00258373	1.63033	0.254453917767	0.290429748467	384800
-1162.66369899	200.0	0.000361398	1.68619	0.372482163855	0.398634630953	387400
-1142.38918688	200.0	0.00017974	1.68317	0.394417747062	0.400312360608	390000
-1094.324576	200.0	0.00205152	1.77358	0.168655048369	0.233513661807	392600
-1113.3906828	200.0	0.000765017	1.67154	0.215894229796	0.300276075784	395200
-1068.69878451	200.0	0.000488703	1.62004	0.385332410842	0.409857213367	397800
-1184.88708585	200.0	0.00238418	1.66235	0.472666023795	0.498073398117	400400
-1174.87893839	200.0	0.00370809	1.66874	0.364966152382	0.396611404971	403000
-1093.84310754	200.0	0.00329384	1.61941	0.283997519915	0.320776843563	405600
-1235.83911405	200.0	0.00707039	1.6319	0.434756298099	0.464945466582	408200
-1155.89578663	200.0	0.000740772	1.57108	0.443642566978	0.465177780605	410800
-1271.79046843	200.0	0.00227271	1.64405	0.328647320832	0.343935313305	413400
-1336.86375239	200.0	0.000512779	1.6566	0.294033815474	0.298781632631	416000
-1208.32282519	200.0	0.0399336	1.75114	0.348305184334	0.352456595778	418600
-1130.78671197	200.0	0.0313589	1.83966	0.271167400971	0.304742850181	421200
-1364.95016761	200.0	0.0494741	2.24759	0.228683806173	0.255308267423	423800
-1194.40756347	200.0	0.0456414	2.24349	0.312034239256	0.319016989886	426400
-1310.34593368	200.0	0.0201403	2.50219	0.348185454234	0.353444464174	429000
-1193.49445705	200.0	0.00242146	2.41585	0.305503066655	0.320500915239	431600
-1128.73140613	200.0	0.000379648	2.32282	0.442766296655	0.47171087429	434200
-1226.72389101	200.0	0.00146251	2.44378	0.371835509645	0.38102718514	436800
-1234.92423694	200.0	0.00412782	2.42359	0.213414864561	0.226364652	439400
-1177.2437339	200.0	0.0044063	2.28679	0.375060821146	0.409366132668	442000
-1303.0098222	200.0	0.00166095	2.45651	0.28241586446	0.291668465163	444600
-1256.05350325	200.0	0.000168854	2.39058	0.349958074437	0.357752491899	447200
-1223.88925174	200.0	0.000265359	2.32444	0.22774747159	0.253418553155	449800
-1119.61181399	200.0	0.00442098	2.2078	0.234105733777	0.296121338699	452400
-1296.71821608	200.0	0.000225169	2.50583	0.311565491288	0.344630273946	455000
-1200.16163748	200.0	0.00222326	2.3821	0.33002143528	0.351259463794	457600
-1116.7023118	200.0	0.0112289	2.3282	0.220466566533	0.244343079	460200
-1190.66993454	200.0	0.00479718	2.38808	0.357220130167	0.377121581871	462800
-1148.5614523	200.0	0.000949726	2.44582	0.356604137021	0.377958778871	465400
-1118.82500803	200.0	0.00146639	2.42599	0.251405310453	0.270955526477	468000
-1327.39375891	200.0	0.00363889	2.72775	0.368134222241	0.388419744041	470600
-1280.8378838	200.0	0.00306354	2.66047	0.378356763136	0.391250274722	473200
-1199.69931945	200.0	0.0174777	2.43418	0.293022787821	0.312186382802	475800
-1156.49719115	200.0	0.00291027	2.34628	0.348877257695	0.354190243186	478400
-1301.28174215	200.0	0.00443965	2.41734	0.451754767824	0.479099046469	481000
-1198.53068063	200.0	0.000184724	2.33101	0.417274751217	0.448995950044	483600
-1223.41257705	200.0	0.000688754	2.33449	0.4351925232	0.450229362348	486200
-1300.98574544	200.0	0.00464012	2.38556	0.434031098172	0.446061153324	488800
-1114.77280099	200.0	0.000732165	2.12424	0.162977729863	0.296669367503	491400
-1281.3774864	200.0	0.000797688	2.2627	0.391561327057	0.45785086134	494000
-1211.45711629	200.0	0.00208926	2.21396	0.293219002693	0.306344685595	496600
-1264.76946797	200.0	0.00150732	2.25328	0.21355397837	0.224878213763	499200
-1264.12586933	200.0	0.000166572	2.25278	0.143289309173	0.174265123319	501800
-1392.63937557	200.0	0.017689	2.33012	0.200093638949	0.254137501965	504400
-1188.23581724	200.0	0.00720095	1.97618	0.30899379866	0.327882442794	507000
-1436.3591964	200.0	0.00158988	2.3006	0.236486489516	0.261402779446	509600
-1230.85787906	200.0	0.00131279	2.01196	0.201286687878	0.270648731062	512200
-1333.31764563	200.0	0.0012624	2.14395	0.143660687121	0.150674891643	514800
-1259.49295776	200.0	0.000914624	2.06166	0.225120238409	0.230606831773	517400
-1380.25386047	200.0	0.00037023	2.21164	0.249556786398	0.284097234104	520000
-1232.67916302	200.0	0.00514999	2.07045	0.105203048749	0.195117183427	522600
-1255.30435176	200.0	0.00898056	2.16501	0.141722737998	0.155052659444	525200
-1357.61393634	200.0	0.00539942	2.33981	0.167012307695	0.17354208676	527800
-1290.85672843	200.0	0.00266991	2.31864	0.245695398987	0.258535876687	530400
-1406.88355704	200.0	0.00136972	2.41005	0.152088322812	0.15803947187	533000
-1190.33922375	200.0	0.00236376	2.18541	0.109029976596	0.153548162544	535600
-1232.53073759	200.0	0.00316786	2.29741	0.14960787042	0.152160034985	538200
-1297.5341997	200.0	0.0026895	2.40768	0.18624039463	0.199276151082	540800
-1177.45711877	200.0	0.00585389	2.30992	0.209519231159	0.245614395015	543400
-1220.50516243	200.0	0.000803985	2.36786	0.224949069306	0.2344896304	546000
-1162.44465592	200.0	0.00121422	2.35546	0.281072200013	0.283662924789	548600
-1383.63983927	200.0	0.00500768	2.63311	0.225864481887	0.237672871568	551200
-1250.10369566	200.0	0.0035522	2.55873	0.216397007562	0.274339824192	553800
-1249.56449203	200.0	0.00153096	2.54157	0.115164514313	0.14185882624	556400
-1269.60183278	200.0	0.00397923	2.60025	0.228082132617	0.253866549323	559000
-1230.69903818	200.0	0.00798286	2.64524	0.227255602115	0.246808233677	561600
-1222.82897433	200.0	0.000720817	2.72298	0.27633923039	0.285221405358	564200
-1152.88528743	200.0	0.0010308	2.61392	0.357896300365	0.372609136791	566800
-1190.51626404	200.0	0.00189826	2.68469	0.226898525227	0.239822728601	569400
-1285.37035735	200.0	0.00322986	2.82194	0.305356695608	0.310619765867	572000
-1182.94589723	200.0	0.0022477	2.77963	0.275809359959	0.287450296228	574600
-1165.42674434	200.0	0.00486725	2.71369	0.341257869255	0.350693816069	577200
-1198.3129119	200.0	0.00279679	2.85516	0.089013403561	0.125081387985	579800
-1250.93932501	200.0	0.00311207	2.95044	0.334625988242	0.395160425224	582400
-1256.82314712	200.0	0.000570883	2.95821	0.240467110599	0.25107626595	585000
-1349.27693502	200.0	0.000683589	3.12345	0.38015412907	0.405378412558	587600
-1306.03255111	200.0	0.000630392	3.15956	0.129389038835	0.192371684755	590200
-1158.29956544	200.0	0.0159502	2.98794	0.187800730654	0.212548896259	592800
-1136.6267382	200.0	0.00413141	3.02839	0.266924305712	0.274976534355	595400
-1364.84316431	200.0	0.00158749	3.39988	0.278578415123	0.299514211395	598000
-1185.5613979	200.0	0.00777906	3.10298	0.325586336738	0.343894674706	600600
-1167.52744036	200.0	0.000553893	3.19632	0.303659345743	0.315717671027	603200
-1348.54081158	200.0	0.00217267	3.49764	0.296566002727	0.356448253381	605800
-1319.93137116	200.0	0.00348195	3.41619	0.391756581325	0.410056856045	608400
-1130.74774342	200.0	0.00441463	3.26312	0.0666665710181	0.147241128403	611000
-1152.48742224	200.0	0.00232437	3.27933	0.330137182497	0.386323788327	613600
-1278.17459669	200.0	0.000992736	3.52423	0.34833568309	0.379599278575	616200
-1097.97377616	200.0	0.000639234	3.25897	0.315305046126	0.344482825885	618800
-1201.09553437	200.0	0.000970532	3.57982	0.372755396486	0.380315171378	621400
-1202.85141028	200.0	0.00100482	3.44583	0.126666677306	0.176412755876	624000
-1234.01628032	200.0	0.0079771	3.40998	0.235167568351	0.271031321974	626600
-1179.64947309	200.0	0.0164901	3.24317	0.365707847032	0.377408317866	629200
-1280.35982468	200.0	0.00822373	3.28719	0.319429223623	0.335480949051	631800
-1139.62975112	200.0	0.000508236	3.15032	0.0672951047204	0.139883126135	634400
-1056.76238841	200.0	0.000991147	3.02012	0.266810595197	0.289840357849	637000
-1114.53330699	200.0	0.00142789	3.20293	0.420634134295	0.450594219152	639600
-1135.1841851	200.0	0.00252807	3.05878	0.343368248225	0.351580902387	642200
-1201.87949183	200.0	0.00175267	3.17021	0.227404762063	0.240370222336	644800
-1167.38517354	200.0	0.0015186	3.05151	0.366041175832	0.407257372113	647400
-1230.34372822	200.0	0.000767678	3.33422	0.187767469353	0.266535354876	650000
-1177.46075305	200.0	0.00969183	3.0911	0.365177514425	0.374810592021	652600
-1230.88501654	200.0	0.00367981	3.03978	0.434717610746	0.457279281843	655200
-1228.47261566	200.0	0.0151242	2.90706	0.269451296746	0.286174550433	657800
-1175.79900154	200.0	0.00583493	2.86099	0.307602364232	0.334859596231	660400
-1295.04180567	200.0	0.00275342	2.86766	0.23535508532	0.253533387163	663000
-1169.25027573	200.0	0.0104136	2.85528	0.256914659437	0.268392829099	665600
-1224.7554319	200.0	0.00352539	2.7099	0.218474484652	0.242590503054	668200
-1194.29133636	200.0	0.0023687	2.67053	0.321311401471	0.326502394674	670800
-1243.98433364	200.0	0.00178437	2.74229	0.342717913069	0.345633113245	673400
-1198.71456368	200.0	0.000992255	2.60548	0.36180855578	0.372633015032	676000
-1287.33706771	200.0	0.00171836	2.69362	0.175992877413	0.188641334997	678600
-1180.09049027	200.0	0.00100049	2.61571	0.218175264897	0.224041733067	681200
-1080.0254221	200.0	0.000407335	2.42355	0.244772199114	0.285124218986	683800
-1320.32819581	200.0	0.000170981	2.67741	0.319088153107	0.369830918543	686400
-1115.95158623	200.0	0.000454836	2.44986	0.284833029598	0.305136560225	689000
-1374.71033281	200.0	0.00102717	2.75534	0.246748407317	0.290799721934	691600
-1200.74259854	200.0	0.00282184	2.70246	0.307757637355	0.374727645522	694200
-1240.23182334	200.0	0.00201487	2.72111	0.296381504092	0.315030566092	696800
-1194.09255101	200.0	0.00142198	2.58965	0.370215254628	0.389257978601	699400
-1120.94271818	200.0	0.00317769	2.68804	0.243946190775	0.280735095084	702000
-1223.20542734	200.0	0.00713297	2.88748	0.376300284445	0.398370094845	704600
-1146.207276	200.0	0.00572522	2.70114	0.396528962939	0.405257029048	707200
-1134.94354986	200.0	0.00121403	2.63158	0.476580283339	0.476924199711	709800
-1124.09024971	200.0	0.000427262	2.6923	0.43254856282	0.443784174087	712400
-1074.81257281	200.0	0.00318664	2.43455	0.413074957946	0.427648762853	715000
-1189.48153053	200.0	0.00819316	2.8037	0.287886623052	0.294033447109	717600
-1133.56088836	200.0	0.0030905	2.71827	0.397964200183	0.406141550354	720200
-1126.57870734	200.0	0.00048893	2.67006	0.456889168993	0.460890576319	722800
-1093.72393539	200.0	0.00403895	2.2815	0.523615952387	0.534821691136	725400
-1060.2130224	200.0	0.00457998	2.33407	0.329753950713	0.345851822069	728000
-1176.23080892	200.0	0.00378216	2.65245	0.487719193849	0.515922284095	730600
-1149.20248545	200.0	0.00476226	2.13792	0.298272161641	0.377784161518	733200
-1010.62487349	200.0	0.00147396	1.92497	0.313281254087	0.335668102151	735800
-1107.40881422	200.0	0.000721519	2.12219	0.219927699014	0.253616496674	738400
-1069.74404347	200.0	0.00160309	2.22498	0.265591867975	0.272327736692	741000
-1175.82281583	200.0	0.00142689	2.41933	0.482593116789	0.525085383224	743600
-1235.61062287	200.0	0.000969827	2.6586	0.402465330489	0.405332779137	746200
-1184.69029782	200.0	0.00119816	2.44616	0.334252977349	0.348767509351	748800
-1099.0581528	200.0	0.000336185	2.31497	0.399376468329	0.410779021489	751400
-1115.48182449	200.0	0.00190588	2.08614	0.241447891473	0.293157004276	754000
-1106.94369602	200.0	0.00210402	1.93405	0.171537021007	0.190398370548	756600
-1200.29686605	200.0	0.00119888	2.36332	0.2907622626	0.322103518087	759200
-1242.81901792	200.0	0.000760184	2.60529	0.394250540623	0.415118833196	761800
-1179.55616609	200.0	0.00463977	2.40498	0.406087654888	0.42305706273	764400
-1120.28358406	200.0	0.000787414	2.27721	0.301246354473	0.333626505275	767000
-1105.13656287	200.0	0.00236844	2.02676	0.243852943761	0.273192840099	769600
-1128.61641736	200.0	0.0078215	2.02924	0.300954745782	0.335170006763	772200
-1247.90721033	200.0	0.00751544	2.37931	0.357575996415	0.38240577265	774800
-1097.91895436	200.0	0.00355631	2.13211	0.410848581083	0.421939457259	777400
-1181.45116273	200.0	0.00224099	2.23824	0.388157607233	0.398740422206	780000
-1129.772041	200.0	0.0006751	2.15817	0.345948018705	0.353021744521	782600
-1165.88736908	200.0	0.00179345	2.09826	0.388656673798	0.397327059469	785200
-1177.55689251	200.0	0.00604287	2.20668	0.449313414774	0.496420351108	787800
-1159.1133002	200.0	0.00230334	2.11511	0.301145459571	0.351487606725	790400
-1178.26329795	200.0	0.00122144	1.91585	0.196727116171	0.245881263644	793000
-1192.03729487	200.0	0.00153983	2.01949	0.340869155876	0.369894038054	795600
-1193.32201926	200.0	0.00107359	2.12842	0.383844503296	0.421974783467	798200
-1104.49009857	200.0	0.00133626	1.86838	0.156291852304	0.27375933192	800800
-1185.30708726	200.0	0.000652998	1.92233	0.292310726077	0.294214352666	803400
-1093.24847196	200.0	0.00168234	1.83789	0.334413968448	0.35344615048	806000
-1292.37728466	200.0	0.000834844	2.12246	0.186465891586	0.224132957386	808600
-1260.04138149	200.0	0.000557178	2.1005	0.264875190847	0.280189270994	811200
-1078.80010319	200.0	0.00199993	1.96772	0.28146936981	0.3076496688	813800
-1278.67944873	200.0	0.00119112	2.1647	0.323810873534	0.341772466853	816400
-1173.55939977	200.0	0.00173961	2.06973	0.38128112332	0.389623220707	819000
-1218.26742892	200.0	0.00102275	2.06589	0.372356105514	0.388703372447	821600
-1158.13841901	200.0	0.000421002	2.05413	0.328396196983	0.340095345776	824200
-1194.28961663	200.0	0.00119502	2.04977	0.290283921972	0.293178830847	826800
-1275.35092853	200.0	0.00285928	2.11737	0.257861811454	0.265504260117	829400
-1263.3409801	200.0	0.00681191	2.16453	0.370554151059	0.374142131399	832000
-1121.2855701	200.0	0.00486425	2.04943	0.362215340879	0.385197955843	834600
-1126.65050206	200.0	0.00107301	2.06959	0.47943682847	0.492337009111	837200
-1193.18148724	200.0	0.00064741	2.04633	0.483859704878	0.502687209005	839800
-1029.85402076	200.0	0.00510478	1.80318	0.306115710984	0.32689881555	842400
-1006.57500035	200.0	0.00160561	1.86482	0.379370371229	0.408679874593	845000
-1151.36413047	200.0	0.00188433	2.00162	0.497577139343	0.504833517841	847600
-1092.60399722	200.0	0.00255589	2.01596	0.515781708781	0.522755066428	850200
-1003.31384438	200.0	0.00617738	1.6977	0.0327112664805	0.161698811056	852800
-997.618619653	200.0	0.00532821	1.94028	0.24984754429	0.29418095289	855400
-978.993186065	200.0	0.00192882	1.94642	0.518892422019	0.567723053523	858000
-912.827734136	200.0	0.00418165	1.97603	0.383385340274	0.420233172353	860600
-1101.65711233	200.0	0.00132259	2.21304	0.567603425042	0.574645188294	863200
-967.000808491	200.0	0.000727363	2.15498	0.455720003161	0.459621510389	865800
-1053.11116152	200.0	0.0012509	2.17808	0.617615075196	0.653789166028	868400
-1068.97252806	200.0	0.00096892	2.13966	0.620448429284	0.628358774415	871000
-991.256645551	200.0	0.00163411	2.10981	0.499287945856	0.520177414512	873600
-933.563329658	200.0	0.000648714	2.0541	0.411696457208	0.419672789486	876200
-1003.32061177	200.0	0.00524461	2.0091	0.576324065706	0.577039892163	878800
-947.390971408	200.0	0.0008437	1.71105	0.279915586638	0.379010909328	881400
-917.113367114	200.0	0.00337392	1.59031	0.464822519147	0.479617997752	884000
-868.419165523	200.0	0.0131433	1.5539	0.187475378773	0.211168560897	886600
-875.10057394	200.0	0.00309067	1.72467	0.400813786004	0.456553225699	889200
-994.68826163	200.0	0.024228	1.66266	0.503618396842	0.537587031908	891800
-1007.57548449	200.0	0.00518213	1.8518	0.331435246419	0.388558636452	894400
-1150.62705059	200.0	0.00203701	1.88618	0.521536576707	0.537538933637	897000
-1098.77239042	200.0	0.00152699	1.88678	0.558724727861	0.56632736684	899600
