EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
-1266.46279761	200.0	0.000883166	1.37429	0.207904115824	0.230086794777	366600
-1106.5111707	200.0	0.00133933	1.31219	0.39734868713	0.40571743416	369200
-1231.47500062	200.0	0.00186143	1.38568	0.452967343163	0.457767389218	371800
-1221.50224867	200.0	0.00105855	1.3704	0.473170021284	0.477272088247	374400
-1144.47774815	200.0	0.00205517	1.32647	0.426320860635	0.437241478004	377000
-1167.0642712	200.0	0.00203086	1.29914	0.458254699565	0.466904482251	379600
-1073.13627928	200.0	0.00368726	1.25466	0.533969596009	0.552656383011	382200
-1114.63541185	200.0	0.00175613	1.24643	0.530928252782	0.54502896329	384800
-1206.02561196	200.0	0.0034072	1.23033	0.443126598154	0.463768824135	387400
-981.429019232	200.0	0.00613006	1.17428	0.508862037233	0.528618684736	390000
-1110.98646309	200.0	0.00200191	1.22803	0.355957802879	0.444068025649	392600
-1058.2128941	200.0	0.00225262	1.2056	0.43638655897	0.464421600744	395200
-1138.26301478	200.0	0.00349547	1.26592	0.489117366781	0.505021610883	397800
-1185.50916278	200.0	0.00198786	1.29583	0.535629971182	0.543243483068	400400
-1106.15584197	200.0	0.00258502	1.26718	0.373595408006	0.380935186783	403000
-1179.47173752	200.0	0.00155973	1.28816	0.492740551225	0.511943389768	405600
-1243.27541472	200.0	0.000807397	1.32061	0.407097215363	0.41613520213	408200
-1227.4424389	200.0	0.00177034	1.29268	0.281812365514	0.287484694895	410800
-1205.7082579	200.0	0.00261605	1.27022	0.326249880922	0.334703113823	413400
-1139.48909397	200.0	0.00329601	1.21563	0.350788141808	0.360209142127	416000
-1236.4530729	200.0	0.00293354	1.21158	0.436625713407	0.445522683282	418600
-1141.59991207	200.0	0.00135998	1.18745	0.410775231357	0.418771722764	421200
-961.876628781	200.0	0.00146156	1.17018	0.484505884997	0.502774354737	423800
-1032.62775511	200.0	0.00176846	1.19537	0.567659575001	0.586401928928	426400
-1020.66548268	200.0	0.00231955	1.22926	0.546784776948	0.556248812048	429000
-1202.23299624	200.0	0.00265113	1.24208	0.518728365725	0.524624744182	431600
-1241.3018528	200.0	0.00144044	1.24278	0.474627229475	0.479960761476	434200
-1282.40265216	200.0	0.000681032	1.26373	0.566750591088	0.569281595064	436800
-1239.69709798	200.0	0.00223387	1.26031	0.579929190771	0.583921408535	439400
-938.013930676	200.0	0.00493301	1.21405	0.536583498461	0.554833270837	442000
-1176.93018787	200.0	0.00680719	1.21022	0.506473575045	0.548812271974	444600
-1178.30436116	200.0	0.00108268	1.20959	0.515716631976	0.538138657751	447200
-1149.20424925	200.0	0.000894484	1.18549	0.570258521107	0.582977020709	449800
-1053.05642693	200.0	0.00897256	1.18972	0.409452935732	0.416644535728	452400
-1058.32608986	200.0	0.0022836	1.19368	0.581582926374	0.607245427251	455000
-990.757028687	200.0	0.00211886	1.20361	0.577105445442	0.591512479022	457600
-1091.74021524	200.0	0.000669737	1.19323	0.545348582578	0.551203970141	460200
-1065.65900296	200.0	0.00191319	1.19304	0.578945090876	0.589120896852	462800
-1181.81345467	200.0	0.0106883	1.14087	0.604426600286	0.623080520863	465400
-1011.52459985	200.0	0.0131398	1.13548	0.574129799112	0.602142539133	468000
-969.103045219	200.0	0.0297072	1.11385	0.620182123295	0.637425027117	470600
-1137.99588438	200.0	0.00366345	1.05935	0.230767912206	0.46377218436	473200
-1064.77695785	200.0	0.00344369	1.04328	0.386932080998	0.426369317005	475800
-1101.3441596	200.0	0.00152974	1.02927	0.535099280903	0.552038357799	478400
-970.077092207	200.0	0.0256463	1.06275	0.328472936496	0.341799964424	481000
-953.006222967	200.0	0.0139668	1.07049	0.566807249316	0.584552721645	483600
-1073.14222574	200.0	0.00135496	1.04275	0.645040140602	0.675040523558	486200
-1067.66684789	200.0	0.000329833	1.04501	0.585635786688	0.596357140662	488800
-956.402054455	200.0	0.00100763	1.05931	0.644187658423	0.652142192872	491400
-1077.29483696	200.0	0.0015472	1.02166	0.634770112589	0.638802309235	494000
-1014.49265517	200.0	0.00241228	1.01264	0.554303083105	0.563076043055	496600
-951.643151591	200.0	0.00523573	1.01076	0.642484658998	0.648974798454	499200
-996.160960832	200.0	0.00395624	0.999673	0.722325025307	0.732572875795	501800
-944.617450904	200.0	0.00721162	0.985311	0.67240483997	0.684906049874	504400
-1069.49005975	200.0	0.00503643	0.929901	0.749078528467	0.757828001108	507000
-871.625266092	200.0	0.00258078	0.972792	0.480684275813	0.489758168913	509600
-1078.51158787	200.0	0.00162332	0.899181	0.642057918936	0.678367476792	512200
-973.129534354	200.0	0.00153581	0.917831	0.416335432507	0.422965810609	514800
-996.295519641	200.0	0.00399062	0.928783	0.550875314858	0.562981127486	517400
-1000.55707278	200.0	0.0030507	0.94562	0.711038061139	0.713234580079	520000
-988.317131112	200.0	0.00175108	0.965678	0.740425679941	0.74718071699	522600
-887.144681446	200.0	0.00107378	1.00604	0.695699056914	0.70098188288	525200
-883.890152919	200.0	0.000696984	1.01445	0.678537992	0.69967744361	527800
-1002.21544615	200.0	0.0005691	0.975736	0.753481864769	0.760634979576	530400
-987.014481154	200.0	0.000796506	0.980219	0.664538111776	0.674679433282	533000
-1042.84131965	200.0	0.00087555	0.955917	0.69421972162	0.702413250074	535600
-949.696440954	200.0	0.00217056	0.987478	0.535312168108	0.54803040591	538200
-1021.30544857	200.0	0.00226909	0.949132	0.678265199924	0.695378591141	540800
-1053.71129479	200.0	0.00203015	0.915869	0.69273155691	0.702232538748	543400
-990.178195603	200.0	0.0225597	0.938742	0.679568231026	0.692773513532	546000
-941.940179959	200.0	0.016194	0.958079	0.568258756927	0.588101703178	548600
-920.593933574	200.0	0.00867361	0.96816	0.670744591589	0.685149611479	551200
-952.186559096	200.0	0.00358643	0.910416	0.667176122361	0.68266109221	553800
-903.23514219	200.0	0.0140766	0.938019	0.522034157743	0.542739110273	556400
-933.187723487	200.0	0.000423089	0.915253	0.448193551496	0.460232175912	559000
-873.160084225	200.0	0.00285357	0.981991	0.49205005078	0.502265252733	561600
-948.757315744	200.0	0.00262486	0.916214	0.739261769317	0.76742926644	564200
-1000.51366536	200.0	0.00114111	0.906911	0.719764119308	0.729066993595	566800
-984.418921648	200.0	0.00183435	0.915158	0.695851147362	0.698808215913	569400
-947.240011304	200.0	0.000620486	0.964809	0.725970150793	0.734282550017	572000
-776.347791464	200.0	0.00105641	1.06714	0.599338720179	0.605715182677	574600
-916.347411516	200.0	0.00130189	0.982391	0.73882871774	0.743142717207	577200
-808.439863263	200.0	0.000635008	1.06967	0.555818123428	0.574540777165	579800
-892.460191255	200.0	0.000701081	1.00466	0.690776226993	0.698258851539	582400
-900.787103761	200.0	0.00647684	1.01239	0.70141851296	0.709310831784	585000
-798.17022591	200.0	0.00132464	1.09557	0.542528215404	0.551110780042	587600
-999.564718487	200.0	0.00403915	0.955867	0.655818255342	0.663765196683	590200
-1062.12338842	200.0	0.00111668	0.914838	0.630741099002	0.641289840782	592800
-1039.30547725	200.0	0.000253857	0.937768	0.659181535561	0.668727755427	595400
-983.965017473	200.0	8.91442e-05	0.997223	0.609938127076	0.624859232999	598000
-908.38949995	200.0	0.000496106	1.057	0.507279342339	0.521566395828	600600
-881.947588282	200.0	0.00589843	1.0671	0.551493984555	0.574959443559	603200
-945.389766535	200.0	0.00198954	1.02385	0.578156349868	0.599974345923	605800
-951.775730306	200.0	0.0022218	1.01659	0.676956638171	0.68627644409	608400
-948.117717676	200.0	0.00569475	1.04124	0.666901354008	0.672581220651	611000
-1054.44108495	200.0	0.00422938	0.9318	0.681185182519	0.691213340469	613600
-930.419983875	200.0	0.000392534	1.06144	0.607176485007	0.613514893007	616200
-1081.26201957	200.0	0.00182062	0.905953	0.679636376551	0.696854084795	618800
-895.004739181	200.0	0.0010616	1.09234	0.495594817258	0.509924622157	621400
-968.223632245	200.0	0.00151985	1.00636	0.659434880505	0.669559895733	624000
-1023.62267831	200.0	0.00250629	0.958621	0.65081742687	0.659670664544	626600
-944.66860387	200.0	0.000863395	1.00554	0.695825486737	0.7114496221	629200
-1012.68830801	200.0	0.00819631	0.984429	0.691301410231	0.719506982865	631800
-1000.82979719	200.0	0.00196228	0.998224	0.700362290845	0.724132185047	634400
-977.141933038	200.0	0.00412802	1.0175	0.654321795507	0.664630359698	637000
-1012.16718386	200.0	0.00111043	0.995169	0.756612244778	0.772482922717	639600
-997.088844827	200.0	0.000711802	1.0176	0.680037562429	0.694995228253	642200
-960.168974947	200.0	0.00155364	1.04994	0.636910069356	0.655528968654	644800
-874.221113194	200.0	0.00236212	1.10598	0.428757457312	0.45529361108	647400
-1035.18240746	200.0	0.00103332	0.985966	0.643125074461	0.649616266343	650000
-930.690906578	200.0	0.000786315	1.05721	0.538021931329	0.546003999686	652600
-968.700169469	200.0	0.00114761	1.01319	0.64986823834	0.656828755288	655200
-951.88298837	200.0	0.00270195	1.02058	0.526931738308	0.557310352197	657800
-969.388290976	200.0	0.00569745	1.01343	0.561070779054	0.579321560308	660400
-1000.96342478	200.0	0.00455173	0.96648	0.678707734335	0.687515258974	663000
-914.444457492	200.0	0.00278244	1.01025	0.587526591986	0.631692913865	665600
-994.12014589	200.0	0.00303333	0.956727	0.634625449513	0.644775148285	668200
-1066.84248154	200.0	0.00210166	0.89342	0.720122313205	0.722678201631	670800
-988.051181534	200.0	0.00236002	0.933056	0.675526099943	0.682668612848	673400
-970.450805664	200.0	0.00190869	0.940681	0.6065262255	0.612526857801	676000
-1020.86745964	200.0	0.000109201	0.915444	0.54771740878	0.574888275041	678600
-961.000882557	200.0	0.000552103	0.937209	0.60842285332	0.619857216356	681200
-1028.21196669	200.0	0.00850238	0.895137	0.632466808573	0.641639449435	683800
-1009.92115718	200.0	0.000887065	0.904108	0.617699707016	0.637990478002	686400
-1043.24381713	200.0	0.000436338	0.897112	0.533699024627	0.539767049393	689000
-1156.30306413	200.0	0.000735523	0.817448	0.653138897716	0.687252378404	691600
-1070.43755453	200.0	0.0351375	0.856872	0.662857027544	0.674396302505	694200
-1053.62271666	200.0	0.00577614	0.863928	0.667445065397	0.681265191623	696800
-960.708697772	200.0	0.0167756	0.895913	0.636419455747	0.646630445789	699400
-990.551346182	200.0	0.0173009	0.8565	0.683731067749	0.68804185696	702000
-1011.9792012	200.0	0.000701077	0.848998	0.731846903086	0.736240344757	704600
-913.098646412	200.0	0.0073462	0.91221	0.46162540388	0.476231761338	707200
-894.123390622	200.0	0.00170726	0.912486	0.663332916977	0.697276119201	709800
-980.510049643	200.0	0.0101889	0.82429	0.620394711528	0.634570783933	712400
-902.80131921	200.0	0.00189596	0.860084	0.576851491671	0.617000723997	715000
-916.059734927	200.0	0.00359065	0.830153	0.663741320471	0.67343112163	717600
-947.301553298	200.0	0.0023672	0.846162	0.518075557275	0.567775254019	720200
-1028.46957758	200.0	0.000827099	0.773515	0.679705470608	0.691040180053	722800
-916.531156815	200.0	0.00190431	0.826398	0.497396186572	0.512539545729	725400
-840.778406518	200.0	0.00581718	0.886874	0.487236973471	0.505826932413	728000
-874.059289123	200.0	0.000602469	0.841489	0.602418516725	0.652554626713	730600
-822.854283325	200.0	0.00230248	0.876658	0.671156610925	0.684227754703	733200
-961.245763288	200.0	0.00240721	0.775289	0.756433807838	0.765653122587	735800
-881.813653787	200.0	0.000500492	0.827549	0.63988401615	0.64837727871	738400
-1019.64301994	200.0	0.0150164	0.752985	0.780640643773	0.789973784386	741000
-1013.75812271	200.0	0.00894684	0.748952	0.657181188717	0.66609464317	743600
-868.452789057	200.0	0.00519064	0.845665	0.52025205184	0.536736367508	746200
-1008.29795554	200.0	0.00400826	0.740808	0.699291419358	0.71078082908	748800
-1000.6370147	200.0	0.00166005	0.751496	0.71757269009	0.723261961679	751400
-925.682275852	200.0	0.00240533	0.792056	0.685917899504	0.693318650309	754000
-879.767315567	200.0	0.00121382	0.837824	0.693067881954	0.697090063204	756600
-920.760468015	200.0	0.00459865	0.792803	0.702365266986	0.708091846356	759200
-1066.17073591	200.0	0.00167239	0.69469	0.801045162364	0.806668166204	761800
-830.470469986	200.0	0.00248244	0.834998	0.644333101749	0.655949436495	764400
-1030.628818	200.0	0.00157221	0.724586	0.788644086521	0.795066559235	767000
-922.158877744	200.0	0.00216683	0.78424	0.659667732027	0.664321775198	769600
-936.221453832	200.0	0.00345305	0.741831	0.814805319728	0.828502695928	772200
-941.917178224	200.0	0.00191749	0.752883	0.728020309151	0.74897954647	774800
-843.216454358	200.0	0.00118355	0.824272	0.63438008183	0.643073417003	777400
-910.999354433	200.0	0.00249595	0.772077	0.770857286075	0.776202285774	780000
-856.509082712	200.0	0.0011957	0.789754	0.696171097101	0.710418363433	782600
-898.316780229	200.0	0.00197477	0.787202	0.697302671902	0.704715248	785200
-809.538284234	200.0	7.00443e-05	0.803781	0.538698802537	0.548323119195	787800
-944.32549204	200.0	0.000534648	0.726044	0.772400022683	0.776431387489	790400
-932.182841688	200.0	0.0123477	0.725043	0.527320251711	0.60429794453	793000
-904.216422085	200.0	0.00569173	0.777632	0.671594361097	0.713972819415	795600
-891.240802347	200.0	0.00263593	0.781509	0.683176713937	0.696430917838	798200
-930.341139191	200.0	0.00110431	0.774598	0.786342013266	0.800231742208	800800
-835.976262097	200.0	0.000288611	0.825373	0.704906179862	0.715966562814	803400
-870.972770284	200.0	0.000267571	0.812432	0.673891323753	0.697159018578	806000
-921.454711508	200.0	5.54499e-05	0.774404	0.789317708208	0.798447214057	808600
-912.509336139	200.0	0.00162758	0.78517	0.692273708354	0.700420997295	811200
-879.081394952	200.0	0.000974368	0.832468	0.726603005708	0.731580372348	813800
-914.72749197	200.0	0.000721093	0.756948	0.75772741266	0.763362798595	816400
-853.223064087	200.0	0.00141855	0.853676	0.673638843281	0.685636839004	819000
-947.009402818	200.0	0.00123849	0.771001	0.738947632497	0.742655378748	821600
-1037.12701649	200.0	0.0766461	0.670185	0.70063530371	0.718904094972	824200
-831.1727526	200.0	0.0254422	0.811075	0.647226282002	0.655135654342	826800
-805.663556652	200.0	0.0211734	0.81024	0.624924373791	0.637300208558	829400
-799.716393717	200.0	0.0223689	0.76956	0.569840194395	0.59370404389	832000
-822.731439383	200.0	0.00364721	0.722268	0.666255126266	0.673636412031	834600
-929.64817745	200.0	0.00530516	0.674686	0.60610099944	0.635008998124	837200
-794.470768311	200.0	0.00561511	0.84112	0.620430577964	0.664985332898	839800
-976.139299692	200.0	0.000999369	0.674703	0.860374425434	0.871535589961	842400
-895.069038233	200.0	0.00365016	0.72328	0.7635101098	0.781184562825	845000
-799.477245004	200.0	0.00380875	0.798549	0.664601507955	0.676904976773	847600
-856.142356283	200.0	0.00193624	0.76727	0.721605041973	0.738568099189	850200
-849.125965829	200.0	0.00293052	0.78294	0.757637790954	0.77100907021	852800
-970.547874178	200.0	0.000483288	0.704294	0.771899752124	0.775661461111	855400
-852.875823079	200.0	0.00153569	0.793464	0.714674691332	0.723791642843	858000
-834.041647154	200.0	0.00341102	0.800882	0.699839568553	0.722108106737	860600
-938.027887887	200.0	0.00355779	0.759938	0.777377152627	0.782943528817	863200
-837.006978536	200.0	0.00208117	0.813039	0.596839949304	0.613430337526	865800
-908.944993337	200.0	0.000385966	0.785335	0.747601035076	0.756830047428	868400
-1097.8066357	200.0	0.00150215	0.658458	0.737939178192	0.745203743981	871000
-1073.12321139	200.0	0.00571379	0.656596	0.792629053779	0.797807305793	873600
-946.8219955	200.0	0.00197201	0.752985	0.668627045588	0.675825099071	876200
-1000.4450541	200.0	0.00265398	0.69854	0.69430501868	0.69913445633	878800
-953.92136958	200.0	0.00271913	0.744106	0.624480355685	0.627917613976	881400
-917.239736907	200.0	0.00100683	0.767602	0.623379972046	0.634307987823	884000
-867.566973414	200.0	0.00141315	0.789206	0.555685423471	0.577150633614	886600
-970.855526621	200.0	0.000796309	0.72816	0.606917711954	0.61649195951	889200
-857.997227217	200.0	0.000343848	0.816081	0.576602873209	0.590756628403	891800
-946.676437473	200.0	0.000257143	0.737666	0.56248797938	0.587550476468	894400
-1039.31731917	200.0	9.72438e-05	0.708921	0.717474976983	0.729040903836	897000
-1012.53712723	200.0	0.00867136	0.693207	0.669686264286	0.680475207194	899600
